City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Tessalit,ML,2021-06-07 00:12:22,20.1986,1.0114,93.78,13,40,8.86
293,Shitanjing,CN,2021-06-07 00:12:22,39.2342,106.3439,68.05,43,91,13.6
294,Araouane,ML,2021-06-07 00:03:56,18.9048,-3.5265,96.06,19,51,5.57
295,Lulea,SE,2021-06-07 00:12:23,65.5842,22.1547,53.67,66,20,4.61
296,Murwillumbah,AU,2021-06-07 00:12:23,-28.3167,153.4,68.02,52,10,1.86
297,Auki,SB,2021-06-07 00:03:14,-8.7676,160.7034,84.38,68,13,2.73
298,Carnarvon,AU,2021-06-07 00:12:23,-24.8667,113.6333,60.87,72,90,8.05
299,Kabanga,TZ,2021-06-07 00:12:24,-2.6386,30.4678,63.46,71,100,1.03
300,Genhe,CN,2021-06-07 00:03:17,50.7833,121.5167,69.78,38,5,2.8
301,Namibe,AO,2021-06-07 00:12:24,-15.1961,12.1522,74.03,48,34,9.55
302,Sinnamary,GF,2021-06-07 00:07:11,5.3833,-52.95,75.96,89,100,2.24
303,Watsa,CD,2021-06-07 00:12:25,3.0372,29.5355,61.0,97,60,2.64
304,Kabalo,CD,2021-06-07 00:12:25,-6.05,26.9167,73.35,60,88,4.07
305,Rivera,UY,2021-06-07 00:12:25,-30.9053,-55.5508,49.73,85,66,11.83
306,Saint George,US,2021-06-07 00:12:26,37.1041,-113.5841,102.67,11,1,10.0
307,Zhanakorgan,KZ,2021-06-07 00:12:26,43.9098,67.2495,74.59,49,0,3.91
308,Biak,ID,2021-06-07 00:12:27,-0.9131,122.8766,79.72,71,87,5.08
309,Burnie,AU,2021-06-07 00:07:50,-41.0667,145.9167,56.25,87,100,21.21
310,Cap Malheureux,MU,2021-06-07 00:03:21,-19.9842,57.6142,72.46,84,13,1.99
311,Clyde River,CA,2021-06-07 00:12:27,70.4692,-68.5914,35.37,100,100,1.16
312,Dzidzantun,MX,2021-06-07 00:12:28,21.25,-89.05,89.96,51,76,6.85
313,Ilulissat,GL,2021-06-07 00:12:28,69.2167,-51.1,35.62,93,75,0.0
314,Chunskiy,RU,2021-06-07 00:12:28,56.0815,99.6342,54.21,60,64,9.51
315,Bud,US,2021-06-07 00:07:36,39.447,-86.1758,80.55,92,100,11.23
316,Basi,IN,2021-06-07 00:12:29,26.8333,76.0333,86.34,46,20,13.53
317,Puerto Escondido,MX,2021-06-07 00:03:46,15.85,-97.0667,83.89,81,67,5.75
318,Surt,LY,2021-06-07 00:12:29,31.2089,16.5887,73.31,44,26,11.9
319,Namanga,KE,2021-06-07 00:12:30,-2.5433,36.7905,59.36,82,65,6.24
320,Hambantota,LK,2021-06-07 00:12:30,6.1241,81.1185,79.27,86,98,13.58
321,Caravelas,BR,2021-06-07 00:12:30,-17.7125,-39.2481,72.61,87,14,4.99
322,Sydney,AU,2021-06-07 00:08:06,-33.8679,151.2073,61.32,74,0,1.01
323,Makat,KZ,2021-06-07 00:04:13,47.6469,53.3463,69.44,44,90,8.95
324,Aykhal,RU,2021-06-07 00:12:29,66.0,111.5,37.09,78,79,26.6
325,Saint-Georges,GD,2021-06-07 00:07:20,12.0564,-61.7485,80.28,78,20,17.27
326,Megion,RU,2021-06-07 00:12:31,61.0296,76.1136,44.62,51,27,3.67
327,Carnduff,CA,2021-06-07 00:12:31,49.1667,-101.8009,74.37,34,4,15.26
328,Koumac,NC,2021-06-07 00:12:32,-20.5667,164.2833,74.25,54,90,13.56
329,Sorong,ID,2021-06-07 00:03:04,-0.8833,131.25,80.87,80,98,5.53
330,Hunchun,CN,2021-06-07 00:07:26,42.8675,130.3581,65.01,66,74,1.68
331,Pingxiang,CN,2021-06-07 00:12:33,27.6167,113.85,76.32,69,93,2.95
332,Jinchang,CN,2021-06-07 00:12:33,38.4953,102.1739,65.8,40,60,11.54
333,Fare,PF,2021-06-07 00:08:51,-16.7,-151.0167,80.69,73,57,9.51
334,Karratha,AU,2021-06-07 00:12:33,-20.7377,116.8463,75.4,54,72,10.87
335,Faanui,PF,2021-06-07 00:03:05,-16.4833,-151.75,81.14,77,85,11.83
336,Puyo,EC,2021-06-07 00:12:34,-1.4667,-77.9833,65.95,99,99,1.5
337,Korla,CN,2021-06-07 00:12:34,41.7597,86.1469,71.74,38,40,10.25
338,Turukhansk,RU,2021-06-07 00:04:26,65.8167,87.9833,35.35,73,66,8.1
339,Tomatlan,MX,2021-06-07 00:12:35,19.9333,-105.25,88.2,48,47,9.57
340,Nong Bua,TH,2021-06-07 00:12:35,15.8646,100.5858,81.88,70,100,3.6
341,Tuatapere,NZ,2021-06-07 00:12:35,-46.1333,167.6833,49.82,73,16,4.41
342,Brae,GB,2021-06-07 00:03:24,60.3964,-1.353,46.31,83,45,2.75
343,Ambulu,ID,2021-06-07 00:07:26,-8.345,113.6058,77.86,87,58,1.97
344,Kindu,CD,2021-06-07 00:12:36,-2.95,25.95,68.18,99,97,2.44
345,Puerto Quijarro,BO,2021-06-07 00:12:36,-17.7833,-57.7667,79.99,42,27,0.98
346,Sokna,NO,2021-06-07 00:12:36,60.24,9.9235,57.92,93,100,2.04
347,Changzhou,CN,2021-06-07 00:12:37,31.7833,119.9667,84.99,55,68,10.67
348,Isangel,VU,2021-06-07 00:03:35,-19.55,169.2667,75.16,56,93,10.69
349,Shwebo,MM,2021-06-07 00:12:37,22.5667,95.7,81.48,75,100,8.99
350,Elizabeth City,US,2021-06-07 00:05:58,36.2946,-76.2511,85.01,75,1,5.75
351,Ladario,BR,2021-06-07 00:12:37,-19.0047,-57.6017,81.5,41,78,2.57
352,Alice Springs,AU,2021-06-07 00:12:38,-23.7,133.8833,54.95,50,0,4.0
353,Mwene-Ditu,CD,2021-06-07 00:12:38,-7.0,23.45,72.05,55,95,3.29
354,Ahipara,NZ,2021-06-07 00:04:13,-35.1667,173.1667,61.95,88,100,11.34
355,Imbituba,BR,2021-06-07 00:12:39,-28.24,-48.6703,62.49,96,100,9.22
356,Paoua,CF,2021-06-07 00:12:39,7.2427,16.4406,69.1,87,83,4.92
357,Nikolayevka,RU,2021-06-07 00:12:39,53.1257,47.2041,55.2,94,75,0.85
358,Banda Aceh,ID,2021-06-07 00:07:53,5.5577,95.3222,79.27,74,100,12.5
359,Havelock,US,2021-06-07 00:08:21,34.8791,-76.9013,80.55,86,60,3.0
360,Margate,GB,2021-06-07 00:12:40,51.3813,1.3862,62.04,84,57,7.36
361,Salta,AR,2021-06-07 00:12:40,-24.7859,-65.4117,55.58,85,96,5.01
362,Dudinka,RU,2021-06-07 00:12:41,69.4058,86.1778,32.0,94,100,6.73
363,Lompoc,US,2021-06-07 00:12:41,34.6391,-120.4579,70.38,73,90,11.01
364,Shingu,JP,2021-06-07 00:03:58,33.7333,135.9833,70.14,79,100,3.36
365,Sitborice,CZ,2021-06-07 00:12:41,49.0143,16.7798,63.14,73,0,4.36
366,Aklavik,CA,2021-06-07 00:03:53,68.2191,-135.0107,51.75,37,12,8.68
367,Vila Velha,BR,2021-06-07 00:12:42,-20.3297,-40.2925,71.55,88,0,2.3
368,Umm Lajj,SA,2021-06-07 00:12:42,25.0213,37.2685,82.35,48,0,8.32
369,Dali,CN,2021-06-07 00:04:20,25.7,100.1833,65.41,83,48,2.91
370,Vestmannaeyjar,IS,2021-06-07 00:12:43,63.4427,-20.2734,48.0,87,100,16.33
371,Romitan,UZ,2021-06-07 00:12:43,39.9343,64.3814,84.15,37,0,12.66
372,Olga,RU,2021-06-07 00:12:43,43.7444,135.2892,68.09,53,1,6.96
373,Taonan,CN,2021-06-07 00:12:44,45.3333,122.7833,72.57,36,36,4.59
374,Padang,ID,2021-06-07 00:12:44,-0.9492,100.3543,76.57,77,70,3.47
375,Alyangula,AU,2021-06-07 00:07:40,-13.8483,136.4192,78.62,69,43,10.27
376,Qena,EG,2021-06-07 00:12:45,26.1615,32.7183,79.92,20,0,5.75
377,Elko,US,2021-06-07 00:12:45,41.0002,-115.5012,87.82,5,31,21.99
378,Ryotsu,JP,2021-06-07 00:12:46,38.0833,138.4333,69.55,71,100,4.74
379,Belaya Glina,RU,2021-06-07 00:12:46,46.07,40.86,54.19,95,48,8.23
380,Flin Flon,CA,2021-06-07 00:12:46,54.7682,-101.865,59.2,69,93,6.64
381,Lavrentiya,RU,2021-06-07 00:12:47,65.5833,-171.0,34.97,94,100,2.73
382,Liverpool,GB,2021-06-07 00:12:47,53.4106,-2.9779,59.77,76,41,2.64
383,Kodinsk,RU,2021-06-07 00:12:48,58.6881,99.1844,46.96,98,74,6.71
384,Palana,RU,2021-06-07 00:09:06,59.1167,159.9667,45.48,73,100,1.3
385,Kensington,AU,2021-06-07 00:12:48,-33.9167,151.2167,61.72,74,0,9.22
386,Helena,US,2021-06-07 00:12:48,46.5927,-112.0361,68.76,30,1,5.01
387,Cururupu,BR,2021-06-07 00:12:49,-1.8283,-44.8683,73.18,97,23,3.24
388,Kabanjahe,ID,2021-06-07 00:12:49,3.1001,98.4908,61.56,93,85,3.67
389,Kochkurovo,RU,2021-06-07 00:12:49,54.0358,45.4184,53.37,93,67,2.84
390,Fukue,JP,2021-06-07 00:09:15,32.6881,128.8419,70.83,83,100,7.45
391,Houma,US,2021-06-07 00:04:51,29.5958,-90.7195,80.6,83,75,8.05
392,Alta Floresta,BR,2021-06-07 00:07:18,-9.8756,-56.0861,76.03,59,75,3.24
393,Gevrai,IN,2021-06-07 00:12:50,19.2667,75.75,79.38,74,55,8.86
394,Yermakovskoye,RU,2021-06-07 00:12:50,53.2831,92.4003,49.5,88,63,2.35
395,Santa Rosa,PH,2021-06-07 00:12:51,14.3122,121.1114,87.12,80,100,1.14
396,Solwezi,ZM,2021-06-07 00:12:51,-12.1688,26.3894,50.31,78,70,5.17
397,Sarangani,PH,2021-06-07 00:08:37,5.4033,125.4636,82.62,74,99,3.94
398,Tromso,NO,2021-06-07 00:12:52,69.6496,18.957,48.22,57,0,6.91
399,Lat Yao,TH,2021-06-07 00:12:52,15.751,99.7893,81.28,79,100,3.85
400,Estelle,US,2021-06-07 00:12:53,29.8458,-90.1067,80.01,83,75,5.75
401,Yei,SS,2021-06-07 00:12:53,4.095,30.6779,65.28,95,34,2.21
402,Makasar,ID,2021-06-07 00:08:57,-5.14,119.4221,75.25,88,20,3.71
403,Cumana,VE,2021-06-07 00:08:05,10.4635,-64.1775,80.69,85,64,12.91
404,Barzas,RU,2021-06-07 00:12:54,55.7167,86.3167,59.23,96,77,7.63
405,Manjacaze,MZ,2021-06-07 00:12:54,-24.7117,33.8828,59.31,86,48,3.96
406,Bull Savanna,JM,2021-06-07 00:12:55,17.8868,-77.5902,77.85,76,12,11.12
407,Ust-Ishim,RU,2021-06-07 00:12:55,57.6935,71.1665,57.81,73,74,3.62
408,Tateyama,JP,2021-06-07 00:12:55,34.9833,139.8667,75.13,84,92,5.12
409,Borgarnes,IS,2021-06-07 00:12:56,64.5383,-21.9206,48.81,94,98,4.43
410,Joshimath,IN,2021-06-07 00:12:56,30.5667,79.5667,63.18,65,58,5.17
411,Escarcega,MX,2021-06-07 00:12:56,18.6089,-90.7454,93.99,35,69,6.33
412,Arman,RU,2021-06-07 00:12:57,59.7,150.1667,51.93,68,70,6.44
413,Yerbogachen,RU,2021-06-07 00:12:58,61.2767,108.0108,45.32,46,3,12.08
414,San Lazaro,BZ,2021-06-07 00:12:59,18.0387,-88.6622,85.78,64,54,9.93
415,Palmeira Das Missoes,BR,2021-06-07 00:12:59,-27.8994,-53.3136,57.24,96,100,6.78
416,Palmas Bellas,PA,2021-06-07 00:13:00,9.2319,-80.0867,82.09,86,82,7.67
417,Kostomuksha,RU,2021-06-07 00:13:00,64.571,30.5767,50.32,51,100,6.69
418,Filingue,NE,2021-06-07 00:13:00,14.3521,3.3168,81.12,56,89,21.43
419,Minbu,MM,2021-06-07 00:13:01,20.1833,94.8833,83.05,72,97,6.8
420,Gondanglegi,ID,2021-06-07 00:13:01,-7.7479,112.0132,77.23,88,28,7.52
421,Vardo,NO,2021-06-07 00:13:02,70.3705,31.1107,39.15,73,6,0.45
422,Mogadishu,SO,2021-06-07 00:13:02,2.0371,45.3438,78.69,87,46,19.8
423,Dzaoudzi,YT,2021-06-07 00:08:46,-12.7887,45.2699,78.69,78,0,16.11
424,Vilcun,CL,2021-06-07 00:13:03,-38.65,-72.2333,38.14,89,97,3.51
425,Tommot,RU,2021-06-07 00:09:42,58.9564,126.2925,53.91,81,85,13.38
426,Dalnerechensk,RU,2021-06-07 00:13:03,45.9339,133.7225,64.92,72,7,5.57
427,Cooma,AU,2021-06-07 00:13:03,-36.2333,149.1333,48.97,69,67,9.01
428,Whitehorse,CA,2021-06-07 00:13:03,60.7161,-135.0538,44.49,93,100,6.26
429,Ambanja,MG,2021-06-07 00:13:04,-13.6833,48.45,70.23,91,64,2.95
430,Verkhnyaya Balkariya,RU,2021-06-07 00:13:04,43.1279,43.4573,47.32,91,98,1.57
431,Hualmay,PE,2021-06-07 00:13:05,-11.0964,-77.6139,64.22,85,37,9.28
432,Mabaruma,GY,2021-06-07 00:04:29,8.2,-59.7833,74.05,97,70,4.59
433,Banyo,CM,2021-06-07 00:13:05,6.75,11.8167,64.24,93,90,2.44
434,Tarabha,IN,2021-06-07 00:13:06,20.7333,83.65,86.52,51,41,6.91
435,Pevek,RU,2021-06-07 00:13:06,69.7008,170.3133,48.72,64,25,12.41
436,Esperance,AU,2021-06-07 00:13:07,-33.8667,121.9,57.96,60,100,26.4
437,Dukat,RU,2021-06-07 00:13:07,62.55,155.55,50.4,63,78,7.45
438,Nanortalik,GL,2021-06-07 00:13:07,60.1432,-45.2371,43.5,77,100,12.86
439,Cobija,BO,2021-06-07 00:13:08,-11.0267,-68.7692,80.82,59,97,2.08
440,Golspie,GB,2021-06-07 00:13:08,57.9727,-3.978,54.14,90,87,4.59
441,Monclova,MX,2021-06-07 00:13:09,26.9,-101.4167,105.28,22,40,0.0
442,Mount Isa,AU,2021-06-07 00:13:09,-20.7333,139.5,67.77,40,0,9.22
443,Nong Kung Si,TH,2021-06-07 00:13:09,16.65,103.3,83.57,88,100,4.56
444,Linqiong,CN,2021-06-07 00:13:09,30.4159,103.4609,80.78,59,100,2.39
445,Laguna De Perlas,NI,2021-06-07 00:13:10,12.3429,-83.6712,79.43,88,63,10.31
446,Tamboril,DO,2021-06-07 00:13:10,19.4854,-70.611,76.87,88,13,7.54
447,Lazaro Cardenas,MX,2021-06-07 00:09:18,17.9583,-102.2,86.04,65,90,12.35
448,Torres,BR,2021-06-07 00:13:11,-29.3353,-49.7269,60.98,90,100,3.76
449,Barceloneta,PR,2021-06-07 00:13:11,18.4505,-66.5385,82.06,82,100,13.44
450,Volzhsk,RU,2021-06-07 00:13:11,55.8664,48.3594,63.75,87,6,3.76
451,Juneau,US,2021-06-07 00:13:12,58.3019,-134.4197,55.4,93,75,3.0
452,Rio Gallegos,AR,2021-06-07 00:09:21,-51.6226,-69.2181,41.05,65,40,12.66
453,Mayumba,GA,2021-06-07 00:07:42,-3.432,10.6554,75.24,93,99,5.53
454,Bethel,US,2021-06-07 00:13:12,41.3712,-73.414,84.88,64,1,8.05
455,Trairi,BR,2021-06-07 00:08:22,-3.2778,-39.2689,77.34,87,12,6.64
456,Buraydah,SA,2021-06-07 00:11:24,26.326,43.975,86.7,12,7,10.04
457,Karpogory,RU,2021-06-07 00:09:19,64.0019,44.4451,37.08,70,24,7.76
458,Miami Beach,US,2021-06-07 00:09:59,25.7906,-80.1301,84.02,74,40,3.0
459,Omboue,GA,2021-06-07 00:08:36,-1.5746,9.2618,75.76,95,89,4.61
460,Shanghai,CN,2021-06-07 00:09:10,31.2222,121.4581,80.46,58,0,7.09
461,Yar-Sale,RU,2021-06-07 00:13:13,66.8333,70.8333,36.32,78,58,10.04
462,Kasongo-Lunda,CD,2021-06-07 00:13:14,-6.4667,16.8167,68.14,48,31,1.45
463,Abay,KZ,2021-06-07 00:13:14,49.6311,72.8539,41.38,50,30,7.81
464,Jijiga,ET,2021-06-07 00:13:14,9.35,42.8,62.08,81,40,8.46
465,Xuddur,SO,2021-06-07 00:13:15,4.1213,43.8894,72.19,76,28,19.91
466,Narsaq,GL,2021-06-07 00:13:15,60.9167,-46.05,53.82,71,100,3.49
467,Vostok,RU,2021-06-07 00:03:15,46.4856,135.8833,63.5,48,71,5.41
468,Kavieng,PG,2021-06-07 00:13:04,-2.5744,150.7967,82.9,73,50,6.46
469,Dahuk,IQ,2021-06-07 00:13:16,36.8695,42.994,68.79,25,0,3.69
470,Nizhniy Tsasuchey,RU,2021-06-07 00:13:16,50.5167,115.1333,72.9,26,17,11.39
471,Tashara,RU,2021-06-07 00:13:17,55.5195,83.5094,61.23,81,26,9.01
472,Kambove,CD,2021-06-07 00:13:17,-10.8764,26.5969,56.01,66,86,6.93
473,Nuqui,CO,2021-06-07 00:13:17,5.7125,-77.2708,78.33,89,100,5.26
474,Zhigansk,RU,2021-06-07 00:08:07,66.7697,123.3711,53.85,40,100,15.48
475,Saint-Denis,FR,2021-06-07 00:09:18,48.9167,2.3333,62.15,84,0,6.91
476,Port-Cartier,CA,2021-06-07 00:04:01,50.0334,-66.8654,54.75,72,55,3.13
477,Pandan,PH,2021-06-07 00:13:18,14.0453,124.1694,83.75,73,100,2.26
478,Coquimbo,CL,2021-06-07 00:13:16,-29.9533,-71.3436,55.13,87,90,2.95
479,Yarada,IN,2021-06-07 00:03:54,17.65,83.2667,82.72,89,20,12.73
480,Port Augusta,AU,2021-06-07 00:13:19,-32.5,137.7667,61.7,51,5,21.85
481,Colonia,DE,2021-06-07 00:13:19,50.9333,6.95,62.56,91,20,4.81
482,Playas,EC,2021-06-07 00:13:19,-2.6333,-80.3833,72.57,83,97,9.64
483,Gualeguaychu,AR,2021-06-07 00:13:20,-33.0094,-58.5172,50.04,87,9,7.58
484,Djambala,CG,2021-06-07 00:03:41,-2.5447,14.7533,70.39,74,29,3.24
485,Bonthe,SL,2021-06-07 00:04:03,7.5264,-12.505,80.13,87,100,9.37
486,Terrace,CA,2021-06-07 00:07:52,54.5163,-128.6035,58.42,72,99,2.13
487,North Platte,US,2021-06-07 00:09:54,41.1239,-100.7654,91.02,45,1,3.0
488,Hami,CN,2021-06-07 00:13:21,42.8,93.45,67.06,16,26,15.21
489,Port Hawkesbury,CA,2021-06-07 00:07:00,45.6169,-61.3485,55.18,79,88,1.01
490,Totoral,PE,2021-06-07 00:13:21,-17.4053,-70.365,59.54,44,10,0.54
491,La Asuncion,VE,2021-06-07 00:13:21,11.0333,-63.8628,80.33,89,85,15.66
492,Matam,SN,2021-06-07 00:11:44,15.6175,-13.3303,97.59,16,0,8.55
493,Black Diamond,US,2021-06-07 00:13:22,47.3087,-122.0032,53.26,83,100,2.64
494,Midland,US,2021-06-07 00:10:22,31.9974,-102.0779,96.49,30,1,12.66
495,Toguchin,RU,2021-06-07 00:13:22,55.2353,84.3858,56.07,88,37,8.9
496,Golkoy,TR,2021-06-07 00:13:23,40.6875,37.6178,45.81,74,0,5.21
497,Riyadh,SA,2021-06-07 00:12:35,24.6877,46.7219,91.54,15,0,3.44
498,Paracuru,BR,2021-06-07 00:13:23,-3.41,-39.0306,81.1,84,16,8.75
499,Ambam,CM,2021-06-07 00:13:23,2.3833,11.2833,68.49,99,100,1.25
500,Morondava,MG,2021-06-07 00:08:05,-20.2833,44.2833,71.73,57,25,13.71
501,Siniscola,IT,2021-06-07 00:13:24,40.5719,9.6922,65.75,86,36,5.23
502,Puerto Ayacucho,VE,2021-06-07 00:09:40,5.6639,-67.6236,77.45,88,83,1.19
503,Martin,US,2021-06-07 00:13:24,27.0837,-80.4164,82.96,71,82,14.5
504,Tambacounda,SN,2021-06-07 00:13:25,13.7539,-13.7586,93.36,31,0,17.34
505,Mahajanga,MG,2021-06-07 00:13:25,-15.7167,46.3167,73.42,78,20,4.61
506,Lazarev,RU,2021-06-07 00:13:25,52.225,141.5131,39.85,91,100,11.14
507,Mount Gambier,AU,2021-06-07 00:04:33,-37.8333,140.7667,59.0,56,100,17.87
508,Lianzhou,CN,2021-06-07 00:13:25,24.7811,112.3825,75.49,75,0,0.31
509,Ushtobe,KZ,2021-06-07 00:13:26,45.2514,77.9838,56.25,37,35,7.14
510,Marihatag,PH,2021-06-07 00:13:26,8.7936,126.2969,77.07,90,100,2.26
511,Pangody,RU,2021-06-07 00:13:26,65.85,74.4859,36.79,66,37,10.36
512,Sungairaya,ID,2021-06-07 00:13:27,0.7,108.9,79.48,83,95,5.12
513,Stourbridge,GB,2021-06-07 00:13:27,52.4561,-2.1432,59.04,96,24,2.57
514,Nerl,RU,2021-06-07 00:13:27,56.6628,40.3893,54.7,95,79,3.69
515,Canutama,BR,2021-06-07 00:13:28,-6.5339,-64.3831,76.64,89,92,2.46
516,Lagos,NG,2021-06-07 00:13:28,6.5833,3.75,75.79,92,98,3.29
517,Ouesso,CG,2021-06-07 00:13:28,1.6136,16.0517,69.82,93,87,2.59
518,Mahanje,TZ,2021-06-07 00:13:28,-9.9333,35.3333,60.08,81,96,2.57
519,Sandy Bay,AU,2021-06-07 00:13:29,-42.913,147.3532,59.29,63,75,3.0
520,College,US,2021-06-07 00:10:53,64.8569,-147.8028,71.65,51,75,12.66
521,Uray,RU,2021-06-07 00:13:29,60.1247,64.7758,51.39,76,72,7.58
522,Payyannur,IN,2021-06-07 00:13:30,12.1,75.2,77.83,88,100,2.28
523,Subiaco,IT,2021-06-07 00:13:30,41.9254,13.0941,61.25,88,100,3.06
524,Hofn,IS,2021-06-07 00:12:59,64.2539,-15.2082,46.85,98,96,13.0
525,Traverse City,US,2021-06-07 00:13:30,44.7631,-85.6206,84.31,39,40,11.5
526,Omsukchan,RU,2021-06-07 00:04:00,62.5333,155.8,51.98,64,77,8.72
527,Bandar-E Anzali,IR,2021-06-07 00:13:31,37.4727,49.4622,69.44,80,28,4.83
528,Longyearbyen,SJ,2021-06-07 00:13:31,78.2186,15.6401,35.44,80,0,8.05
529,Derbent,RU,2021-06-07 00:13:32,42.0678,48.2899,63.37,78,43,3.69
530,Marstal,DK,2021-06-07 00:13:32,54.8562,10.5173,60.71,78,89,6.29
531,Kluang,MY,2021-06-07 00:13:32,2.0251,103.3328,76.95,90,80,1.63
532,Miri,MY,2021-06-07 00:13:33,4.4148,114.0089,79.29,81,100,4.5
533,Cartagena,CO,2021-06-07 00:13:33,10.3997,-75.5144,83.82,79,40,6.91
534,Dingle,PH,2021-06-07 00:07:49,10.9995,122.6711,80.74,77,100,3.0
535,Say,NE,2021-06-07 00:13:34,13.1007,2.3689,81.34,56,70,27.96
536,Young,UY,2021-06-07 00:13:34,-32.6833,-57.6333,49.23,82,5,8.41
537,Lakes Entrance,AU,2021-06-07 00:13:34,-37.8811,147.981,56.17,59,100,10.69
538,Aksu,CN,2021-06-07 00:13:35,41.1231,80.2644,74.01,29,39,5.53
539,Yumen,CN,2021-06-07 00:13:35,40.2833,97.2,60.62,14,75,13.78
540,Marawi,PH,2021-06-07 00:13:35,7.9986,124.2928,66.65,78,99,1.88
541,Berezovyy,RU,2021-06-07 00:12:14,51.6667,135.7,57.9,82,98,1.83
542,Weligama,LK,2021-06-07 00:13:36,5.9667,80.4167,78.69,88,95,9.95
543,Popondetta,PG,2021-06-07 00:13:36,-8.7537,148.2534,83.8,69,83,0.45
544,Chifeng,CN,2021-06-07 00:13:37,42.2683,118.9636,68.11,44,96,10.09
545,Artyom,AZ,2021-06-07 00:13:37,40.4723,50.333,64.54,84,0,11.5
546,Barstow,US,2021-06-07 00:13:37,34.8986,-117.0228,97.79,12,5,23.71
547,Pangnirtung,CA,2021-06-07 00:13:38,66.1451,-65.7125,29.79,94,31,2.04
548,Vila Franca Do Campo,PT,2021-06-07 00:13:38,37.7167,-25.4333,64.81,86,95,0.92
549,Rawson,AR,2021-06-07 00:13:38,-43.3002,-65.1023,48.78,53,48,19.98
550,Lima,PE,2021-06-07 00:04:47,-12.0432,-77.0282,63.9,83,10,5.66
551,Ajdabiya,LY,2021-06-07 00:13:39,30.7554,20.2263,73.51,38,0,8.79
552,Neryungri,RU,2021-06-07 00:09:38,56.6709,124.6491,59.38,72,71,14.92
553,Codrington,AU,2021-06-07 00:13:39,-38.2667,141.9667,58.64,60,100,23.67
554,Suruc,TR,2021-06-07 00:13:39,36.9761,38.425,66.4,28,0,7.56
555,Bria,CF,2021-06-07 00:13:40,6.5423,21.9863,68.14,97,96,1.99
556,Huron,US,2021-06-07 00:09:33,41.1501,-82.5499,83.66,81,72,15.19
557,Moose Factory,CA,2021-06-07 00:07:04,51.2585,-80.6094,86.2,44,99,12.84
558,Brookhaven,US,2021-06-07 00:13:40,31.5791,-90.4407,73.71,94,33,9.66
559,Portel,BR,2021-06-07 00:13:41,-1.9356,-50.8211,77.59,76,54,3.74
560,Pascagoula,US,2021-06-07 00:04:17,30.3658,-88.5561,79.02,96,90,9.53
561,Congonhas,BR,2021-06-07 00:13:41,-20.4997,-43.8578,63.0,86,100,2.04
562,Chengde,CN,2021-06-07 00:13:41,40.9725,117.9361,64.51,63,100,1.34
563,Haines Junction,CA,2021-06-07 00:07:37,60.7522,-137.5108,57.76,48,100,4.36
564,Zwedru,LR,2021-06-07 00:13:42,6.0667,-8.1281,72.19,99,38,3.04
565,Odweyne,SO,2021-06-07 00:13:42,9.4092,45.064,73.9,56,0,13.02
566,Torit,SS,2021-06-07 00:13:43,4.4133,32.5678,71.1,83,46,3.24
567,Inhuma,BR,2021-06-07 00:13:43,-6.6683,-41.7078,77.95,51,62,7.7
568,Vanimo,PG,2021-06-07 00:08:38,-2.6741,141.3028,78.94,90,99,8.75
569,Griffith,US,2021-06-07 00:13:43,41.5284,-87.4237,86.04,55,75,1.99
570,Ancud,CL,2021-06-07 00:13:44,-41.8697,-73.8203,52.23,86,100,16.8
571,Blagoyevo,RU,2021-06-07 00:13:44,63.3667,47.9167,43.7,57,63,9.13
572,Novo Aripuana,BR,2021-06-07 00:13:44,-5.1206,-60.3797,78.53,79,97,1.9
573,Gladstone,AU,2021-06-07 00:13:45,-23.85,151.25,71.78,46,0,5.75
574,Swellendam,ZA,2021-06-07 00:13:45,-34.0226,20.4417,60.21,37,2,10.69
575,Calabozo,VE,2021-06-07 00:13:45,8.9242,-67.4293,77.18,76,100,3.22
576,Cheyenne,US,2021-06-07 00:04:09,41.14,-104.8203,82.9,29,75,20.18
577,Wajir,KE,2021-06-07 00:13:46,1.7471,40.0573,75.02,70,15,18.32
578,Atasu,KZ,2021-06-07 00:13:46,48.6814,71.6433,54.99,41,82,9.31
579,Lucapa,AO,2021-06-07 00:13:46,-8.4192,20.7447,64.72,50,24,4.36
580,Atar,MR,2021-06-07 00:13:47,20.5169,-13.0499,93.85,15,7,19.1
581,Puerto Madryn,AR,2021-06-07 00:13:47,-42.7692,-65.0385,49.71,53,35,22.24
582,La Ronge,CA,2021-06-07 00:13:47,55.1001,-105.2842,62.24,54,94,8.97
583,Muravlenko,RU,2021-06-07 00:13:48,63.7898,74.523,40.28,57,8,5.99
584,Eenhana,NA,2021-06-07 00:13:48,-17.4667,16.3333,56.37,46,16,10.27
585,Kochubey,RU,2021-06-07 00:13:48,44.3861,46.5825,62.31,86,100,16.96
586,Nhamunda,BR,2021-06-07 00:13:49,-2.1861,-56.7131,79.92,70,94,2.17
587,Ilebo,CD,2021-06-07 00:08:50,-4.3167,20.5833,69.28,99,91,1.99
588,Hamilton,US,2021-06-07 00:11:38,39.1834,-84.5333,80.44,85,75,1.99
589,Serebryansk,KZ,2021-06-07 00:13:49,49.6925,83.2892,49.55,68,1,2.68
590,Faya,SA,2021-06-07 00:06:45,18.3851,42.4509,68.74,48,5,3.44
591,Saint-Louis,SN,2021-06-07 00:13:50,16.3333,-15.0,91.42,22,1,9.8
